51780,9,1,4,5,1,2,6,4,3,7,1,3,4,6,6,1,6,9,4,6,4,2,4,6,7,10,5,6,345.6
51829,10,7,5,10,5,2,7,5,5,6,5,4,1,9,10,3,6,3,3,4,6,6,5,7,8,4,5,6,2.5
51866,9,5,5,10,5,2,9,4,4,5,6,8,7,8,9,3,6,2,2,6,6,6,4,7,8,4,5,6,198.99
51918,1,10,10,8,4,6,5,8,2,3,1,7,10,7,10,7,4,7,9,5,5,3,5,4,7,4,3,5,33.72
51967,10,7,9,10,5,7,5,6,4,7,3,7,6,5,4,5,6,1,2,5,5,3,6,6,7,5,6,6,42.88
52014,10,7,3,8,7,3,6,5,6,3,4,1,1,3,10,7,10,6,4,5,5,4,5,3,7,7,5,6,0.76
52070,10,1,8,1,1,5,1,6,1,10,10,5,6,5,7,4,8,5,4,5,5,3,6,6,5,4,6,6,171.65
52114,1,7,10,7,1,7,10,8,1,3,10,6,1,10,9,5,7,6,7,7,7,7,7,6,7,8,5,6,294
52163,10,4,3,2,6,4,5,5,1,8,3,3,8,5,8,8,7,1,8,6,6,7,5,3,9,5,5,5,1
52212,10,6,7,9,4,2,6,5,6,4,7,6,3,5,10,6,7,2,3,5,5,3,6,7,6,6,5,6,69.99
52253,2,8,10,1,6,2,9,5,7,1,10,10,6,7,6,5,2,8,7,5,6,8,4,6,8,2,5,6,18.28
52305,10,6,6,10,5,3,7,5,5,5,5,6,5,8,10,4,5,3,3,5,6,6,5,6,8,4,6,6,65.28
52352,3,8,5,5,10,10,5,10,5,4,3,6,5,6,6,4,4,6,10,6,5,3,5,9,4,3,5,5,39.99
52397,8,1,5,5,1,1,6,4,3,8,2,1,1,8,6,1,8,9,3,6,5,2,5,8,6,10,5,6,350.96
52447,4,7,10,1,5,3,6,5,1,6,2,4,10,3,6,10,4,1,7,7,5,4,5,4,5,3,7,6,15
52499,10,3,6,2,3,5,3,5,1,9,9,6,8,5,6,10,4,2,10,6,5,3,5,3,7,4,5,6,47.19
52549,10,2,8,5,3,8,3,7,10,4,5,8,4,4,2,7,4,7,10,6,5,3,5,2,6,9,5,6,118.3
52598,10,2,9,7,1,6,3,7,10,4,2,5,1,5,6,4,8,2,6,5,5,4,6,6,5,9,5,6,89.75
52648,1,4,10,1,1,4,6,5,10,1,3,10,7,1,3,1,8,5,10,5,6,9,6,9,7,6,7,5,117.68
52689,10,2,8,1,1,2,1,5,1,10,4,4,10,3,8,5,7,5,5,4,4,3,6,7,6,4,6,6,19.5
52729,10,6,6,6,4,1,6,5,4,6,10,10,6,8,6,6,4,5,7,5,5,5,5,8,7,9,5,5,30.89
52770,1,10,2,4,3,4,2,10,2,4,6,10,10,8,6,10,5,8,8,6,5,2,6,2,7,6,6,5,0.89
52816,1,1,10,1,4,7,2,8,3,5,10,5,3,4,4,10,7,1,3,6,8,10,5,5,5,5,4,5,69
52865,4,7,9,10,5,7,8,4,6,8,8,9,7,4,4,2,6,7,10,5,6,9,7,6,1,7,5,5,52.98
52911,10,5,1,1,10,10,4,8,5,5,5,5,5,8,10,7,3,5,7,6,5,3,5,10,8,10,5,5,38.5
52959,5,7,10,10,4,8,5,7,6,6,6,6,1,6,2,2,7,8,10,6,6,7,5,6,4,5,6,6,8.07
53006,1,3,10,7,1,8,5,9,1,7,7,5,1,8,6,1,7,10,4,6,6,7,7,5,5,5,7,6,237
53048,10,1,10,3,1,6,1,6,3,8,9,9,10,4,8,4,2,10,2,5,5,6,5,6,5,10,5,6,136.88
53092,6,8,7,10,8,5,10,4,3,7,1,5,10,6,10,3,4,7,10,7,6,8,6,4,2,4,6,6,112
53134,10,5,5,7,5,5,5,5,5,6,8,7,4,8,7,8,2,8,7,5,6,6,5,4,8,7,5,5,43.86
53173,4,10,8,9,4,4,6,7,4,4,3,3,1,9,10,4,7,4,6,4,5,5,6,6,4,3,5,5,18.31
53212,3,4,10,1,3,3,10,4,1,6,10,4,4,6,2,10,5,1,7,8,6,4,8,7,4,2,5,5,239
53255,1,1,10,4,10,1,3,6,6,3,2,1,1,9,8,7,5,5,4,7,6,3,6,7,8,9,4,5,20.86
53299,1,8,10,3,9,10,1,1,3,1,10,10,3,9,8,7,6,1,1,5,1,9,7,1,6,3,5,5,16.19
53346,1,6,7,1,1,2,3,9,1,8,10,4,3,9,2,4,9,4,3,3,5,3,6,6,4,3,4,5,22.85
53394,10,1,8,1,1,4,1,6,1,10,10,6,7,5,6,3,8,5,4,4,5,6,6,6,7,5,6,6,20
53443,4,5,8,1,4,1,8,5,1,7,6,2,2,6,6,8,8,1,3,6,7,9,6,8,6,4,7,6,69.99
53486,1,6,10,3,4,6,5,9,5,2,10,10,8,5,4,8,4,5,3,6,6,7,5,6,6,8,6,6,99.58
53527,10,4,5,2,5,5,3,5,1,7,9,7,10,1,6,10,6,4,10,6,5,3,5,2,7,4,6,6,15
53576,3,10,9,9,4,3,8,6,2,4,3,6,6,8,9,5,5,6,7,5,6,7,5,7,5,4,6,6,51.15
53620,1,8,10,4,7,10,5,8,9,5,3,6,6,3,10,1,8,1,1,5,6,7,5,1,4,7,4,6,30.85
53656,10,7,6,9,5,4,6,5,5,6,9,8,5,8,7,7,2,7,6,5,6,6,5,6,8,4,6,6,5.14
53697,10,6,5,6,5,1,7,4,5,5,5,7,7,7,8,5,5,3,6,5,5,5,5,7,8,10,5,5,24.75
53746,4,3,10,1,3,3,6,2,1,10,10,1,4,2,5,3,6,8,6,4,5,8,5,8,5,5,2,3,19.45
53792,1,4,4,10,5,6,5,9,2,5,10,9,4,10,9,5,7,5,6,2,6,8,7,4,5,4,5,3,49.95
53843,10,2,8,3,1,5,2,6,4,8,7,6,2,6,3,1,5,10,6,4,3,1,6,5,5,8,5,6,37.98
53883,4,6,4,1,10,10,5,9,1,5,5,1,5,1,6,10,9,3,10,7,5,4,5,9,6,4,6,6,79.64
53931,1,3,10,9,10,10,2,10,3,5,1,4,5,4,2,9,1,7,2,7,6,6,5,10,9,6,5,6,31
53974,10,1,8,1,1,4,1,6,1,10,9,5,9,4,6,6,5,9,5,4,5,7,5,5,7,5,6,6,17.4
54014,2,7,10,5,7,3,9,4,5,7,10,5,2,3,7,7,4,7,7,5,4,3,7,7,5,5,4,4,11.99
54059,10,5,6,9,4,4,6,5,8,5,1,6,5,5,5,5,5,3,7,6,5,3,5,5,7,7,5,6,74.96
54099,10,8,7,10,6,4,6,6,3,8,3,2,1,8,8,6,5,3,1,4,5,5,5,6,7,6,5,6,10.86
54142,1,6,10,1,9,4,9,4,9,9,8,7,8,3,6,9,1,7,6,6,4,5,7,3,6,9,7,5,25
54193,3,8,10,3,10,4,8,6,3,2,2,5,6,6,8,7,3,2,4,5,4,1,5,2,6,5,5,5,4.3
54237,1,10,10,10,3,10,1,1,3,9,3,5,2,7,5,8,6,10,10,3,10,1,6,2,5,7,7,6,20
54273,10,4,5,3,3,1,5,4,1,9,10,6,5,7,4,9,6,1,9,6,7,8,5,8,8,5,5,5,15
54312,5,1,10,10,1,10,3,8,10,3,8,10,5,2,1,3,7,6,5,9,8,9,3,7,7,5,6,6,549.35
54348,3,3,10,1,2,6,3,6,1,10,6,1,1,4,7,6,5,10,7,5,5,6,4,3,7,5,6,5,6
54399,10,7,6,10,7,6,6,5,5,6,2,6,8,6,10,6,3,4,3,5,6,6,5,2,8,5,6,6,23.7
54439,1,7,6,1,10,10,3,10,1,5,3,4,7,7,8,3,3,10,2,4,3,1,6,9,6,8,6,6,10
54478,3,1,10,1,1,8,2,6,3,8,1,1,1,1,1,2,10,8,8,5,5,6,5,5,7,5,5,5,102
54515,10,6,7,8,4,1,6,5,6,5,4,5,4,7,10,6,4,5,5,5,6,6,5,7,8,7,5,6,7.5
54556,1,6,10,9,2,7,6,7,7,9,9,8,8,4,10,9,2,10,7,6,6,9,6,6,8,5,8,6,160.28
54600,1,6,4,1,9,6,8,7,5,4,6,8,6,7,2,6,3,5,6,4,5,7,7,1,4,9,6,6,72.76
54640,10,6,7,8,4,2,5,5,6,4,6,5,1,5,10,6,7,3,3,5,4,3,6,7,6,6,5,6,0.89
54682,9,2,9,7,1,4,3,6,10,4,1,4,1,5,5,5,6,4,7,6,5,3,5,7,6,9,5,6,169.3
54724,1,7,10,7,6,3,7,7,4,2,1,9,10,5,3,5,5,4,8,7,5,4,5,5,6,7,6,6,55.6
54764,1,2,10,1,6,1,4,6,10,1,2,6,2,5,7,3,5,6,7,6,6,7,5,7,8,6,6,6,11.37
54809,10,5,7,5,3,4,5,5,6,5,10,10,9,6,7,8,2,6,7,6,5,4,6,6,6,9,5,6,18.93
54854,10,5,8,5,5,9,3,7,7,4,10,8,6,7,10,2,9,1,1,5,6,6,7,3,5,10,6,5,1.69
54895,1,9,10,4,2,8,5,2,8,10,10,2,1,1,10,1,3,10,2,5,6,9,5,6,2,3,1,3,10
54931,10,5,10,8,1,3,3,5,7,5,5,8,10,4,10,8,3,6,3,6,6,7,5,7,6,7,6,6,30
54966,10,8,4,10,6,3,6,5,5,4,10,5,1,3,7,9,7,10,5,5,5,5,5,5,8,4,6,6,1
55015,5,1,7,5,1,9,3,6,4,8,1,3,4,1,1,1,10,3,5,10,6,2,3,6,5,4,5,6,835
55066,5,6,8,1,2,3,1,1,1,4,3,3,4,7,6,10,6,1,3,8,2,9,5,7,9,5,6,6,60.5
55108,4,9,4,7,10,10,6,9,4,2,5,4,5,1,7,6,9,9,10,6,4,2,5,9,5,4,6,6,29.9
55152,1,4,10,8,2,7,4,10,4,1,8,8,1,8,4,8,5,8,1,5,7,8,5,6,7,4,5,4,133.5
55194,10,6,5,6,5,2,7,4,6,5,2,4,3,8,9,6,4,4,6,5,5,4,5,5,8,8,5,6,37.51
55232,2,4,10,2,6,3,8,4,1,9,9,4,3,7,7,1,5,10,9,4,2,1,7,5,5,8,4,5,71.98
55277,10,4,8,8,2,4,4,5,2,9,4,4,4,7,10,1,6,9,1,3,5,6,5,7,7,5,6,6,42.6
55324,1,4,10,1,4,2,4,7,1,6,7,5,3,8,5,3,4,10,2,3,4,2,5,6,6,9,4,5,20
55373,10,1,10,5,1,7,1,7,10,7,1,3,1,2,1,1,8,10,6,3,3,2,6,5,6,10,6,6,40
55417,4,1,4,5,1,10,5,6,5,6,6,3,3,5,6,10,6,4,8,10,9,7,1,1,6,5,5,6,962
55457,9,4,10,8,2,7,3,6,8,4,7,10,9,4,10,4,7,1,1,6,6,9,5,6,6,8,6,6,64.6
55501,1,10,7,4,4,4,8,5,10,10,1,2,1,2,5,4,4,4,7,8,3,3,5,5,6,6,1,1,4.97
55552,1,5,10,10,6,4,5,6,6,5,3,7,9,4,8,5,5,6,7,6,6,7,6,7,5,4,5,8,48
55606,1,10,10,1,5,8,5,1,5,10,10,8,7,3,4,1,2,10,1,2,9,8,6,4,1,2,1,4,1
55655,1,5,10,6,4,10,3,9,1,7,4,6,6,6,6,1,5,10,6,5,5,6,5,1,5,5,7,6,79
55704,1,10,10,6,1,6,2,10,8,4,2,5,1,6,7,5,8,4,4,5,6,6,6,7,6,7,4,6,4.78
55753,1,1,10,1,3,1,1,8,1,9,8,1,2,6,5,7,6,10,3,3,5,7,10,7,8,5,6,5,40.6
55797,6,9,10,6,6,1,10,3,4,5,6,8,10,5,7,5,4,4,4,6,6,8,5,9,3,6,5,5,7.83
55843,9,2,5,2,4,5,6,6,9,2,10,10,6,8,10,2,6,4,6,6,6,7,5,4,7,3,6,6,187.99
55890,10,8,2,8,10,8,6,6,4,4,7,7,8,1,8,9,6,10,5,5,5,5,4,1,9,5,6,6,1
55941,1,10,1,7,1,2,1,10,5,7,7,10,10,10,1,8,10,5,7,3,4,5,9,8,8,7,6,6,55.81
55985,1,1,8,2,8,1,1,8,6,4,10,8,2,9,7,9,4,5,3,2,5,4,1,6,2,8,6,2,0.77
56039,10,4,8,3,1,1,4,4,2,8,6,6,10,4,8,10,6,1,8,6,5,4,6,7,7,4,6,6,15
56089,1,2,10,1,1,10,7,9,3,3,10,6,1,5,4,1,10,4,1,3,4,4,6,1,4,8,5,4,343.47
56137,10,4,6,2,3,3,4,5,1,9,10,7,5,7,6,9,7,1,8,6,5,4,6,6,6,3,5,6,35
56201,2,5,6,1,4,5,10,6,9,1,8,7,1,8,4,2,5,6,6,7,7,8,7,4,5,2,7,6,253.32
56247,10,4,10,7,1,4,2,6,10,4,1,6,2,3,3,4,7,4,7,5,5,7,5,7,7,10,5,6,0
56291,10,3,10,5,1,5,2,7,10,5,7,5,1,6,5,8,4,7,8,5,5,4,6,6,6,10,5,5,0
56343,1,8,10,10,3,4,2,10,6,1,3,4,1,4,6,3,10,6,6,4,6,7,5,8,5,5,5,5,8
56389,1,1,10,1,1,4,9,5,1,7,3,2,10,3,6,6,6,8,1,10,8,8,10,7,6,5,5,6,588.48
56437,1,10,10,5,5,4,7,8,4,6,10,6,1,9,6,6,4,6,1,6,6,6,4,6,8,4,6,6,1.39
56495,7,10,6,9,9,2,10,4,4,7,2,4,5,7,9,4,4,6,8,6,6,8,5,5,3,4,7,6,1.49
56540,10,7,6,10,8,9,5,7,2,9,6,5,4,8,6,9,2,7,3,5,6,6,5,1,8,6,5,5,0.76
56591,10,1,7,1,1,5,2,6,1,10,10,4,6,6,7,4,8,5,4,6,4,2,6,5,5,4,6,6,201
56637,9,5,7,10,4,5,6,6,5,6,10,8,2,8,8,6,4,6,3,6,6,6,5,6,7,4,6,6,126.55
56697,9,1,8,3,1,8,2,7,3,8,10,6,4,5,6,8,9,1,6,6,7,9,5,5,7,5,6,6,141.13
56742,5,8,10,6,5,1,8,5,6,3,3,9,7,4,1,4,5,3,3,5,6,8,6,9,2,6,6,6,10
56789,2,7,10,1,3,3,9,4,1,6,7,5,10,4,6,8,7,1,4,5,7,10,4,7,6,4,5,6,100.15
56829,5,5,9,1,6,8,4,6,1,10,6,4,10,4,3,6,4,7,4,5,5,6,5,1,5,4,7,6,5
56882,1,10,10,10,4,9,3,1,1,9,10,10,10,6,5,10,3,7,3,2,10,1,6,7,6,5,4,4,50.81
56932,10,6,7,10,5,6,5,6,7,6,9,7,1,8,3,4,6,4,5,4,5,5,5,5,8,4,6,6,12.99
56979,10,7,7,8,4,1,6,5,6,4,5,6,6,4,10,7,5,4,5,5,4,2,6,7,6,6,5,6,1.98
57028,2,6,10,6,7,5,7,5,5,5,10,8,3,5,3,3,6,3,7,5,5,5,5,6,3,6,5,5,61.86
57074,1,9,7,1,1,9,1,10,1,7,4,5,5,9,10,2,6,10,9,3,4,1,5,1,3,9,2,4,45
57119,10,1,8,1,1,6,1,6,1,10,7,3,6,5,7,7,5,9,6,5,5,4,5,3,6,4,6,6,61.41
57165,9,1,9,6,1,8,3,7,10,4,8,8,1,5,3,5,6,4,7,6,5,4,5,4,5,9,5,6,166.75
57210,10,6,8,10,6,10,3,7,4,9,5,3,1,8,8,10,1,8,2,5,6,7,5,1,7,6,6,6,10.62
57265,1,4,10,2,2,4,3,8,1,4,2,3,2,6,6,1,7,9,1,4,5,5,5,7,7,7,5,5,63.8
57317,10,7,7,10,4,2,6,5,6,6,3,4,1,8,10,6,4,5,4,5,5,3,6,7,7,3,6,6,5.4
57367,1,10,7,4,5,4,6,9,1,4,10,9,6,10,8,5,7,3,10,5,4,2,6,4,6,9,4,5,25.9
57409,1,10,2,6,6,1,10,4,10,10,5,7,8,2,9,2,4,4,6,10,4,8,6,7,5,3,8,4,1.79
57463,9,4,10,10,1,7,1,7,10,5,3,5,1,4,8,5,6,5,2,5,6,9,5,7,7,5,6,6,41.32
57506,1,10,2,10,1,5,6,10,1,6,2,6,5,10,9,6,9,3,5,2,7,7,4,6,5,6,2,4,141.32
57553,8,1,5,9,9,10,1,10,10,4,1,8,5,2,1,5,5,7,7,8,6,5,4,10,8,5,6,6,298.01
57605,1,2,10,6,10,6,1,8,6,4,10,7,2,6,9,8,3,7,1,4,7,10,3,4,6,4,6,5,39.99
57650,10,3,10,6,1,4,3,6,10,4,2,6,3,4,7,6,5,4,6,6,5,5,6,7,6,9,5,6,67
57705,9,4,10,10,3,9,2,8,8,6,10,8,1,7,8,5,5,5,2,5,6,7,6,4,6,4,6,6,42.5
57756,1,6,6,1,1,6,1,1,10,1,10,10,6,9,3,6,3,7,3,10,1,10,3,7,9,1,6,6,298.3
57805,2,10,10,6,4,2,6,8,4,3,6,4,1,6,10,6,8,3,3,5,5,3,6,8,4,6,6,6,9.81
57858,10,1,10,1,1,4,1,6,3,10,1,1,1,3,6,4,9,7,5,4,4,4,6,7,6,5,6,6,36
57909,10,7,1,4,10,10,5,8,4,3,7,4,5,1,10,9,8,8,6,6,5,3,5,9,8,7,5,6,0.76
57954,4,8,10,1,6,3,8,6,4,3,8,4,1,8,5,9,2,7,5,5,6,5,5,6,4,9,5,6,0.77
58002,4,1,7,7,1,8,5,6,5,5,6,7,9,2,5,6,10,1,5,10,8,6,3,6,5,4,5,6,804.3
58045,10,1,9,1,1,5,1,5,1,10,10,6,10,4,6,6,5,8,6,5,5,5,5,6,6,4,6,6,83.6
58085,10,2,5,1,1,1,4,4,1,10,3,1,6,6,7,2,8,5,5,4,5,5,5,7,8,5,5,6,54.03
58129,1,5,5,2,10,10,5,9,4,5,5,5,6,6,10,8,2,6,7,6,4,2,9,9,6,6,7,6,5.15
58183,2,5,10,1,5,6,6,6,8,2,7,7,1,3,1,7,3,6,6,6,5,4,5,6,5,9,5,5,30.58
58228,10,8,3,8,7,2,7,5,4,3,10,6,3,1,7,9,8,9,6,5,5,4,5,5,8,7,5,6,0.76
58284,3,10,9,6,4,1,7,7,4,3,4,5,4,5,9,8,6,5,5,5,5,3,6,7,5,6,6,6,9.99
58329,6,8,10,10,8,6,10,1,8,10,4,6,5,2,6,1,5,2,7,6,5,8,5,6,1,3,2,3,7.99
58372,1,10,1,5,1,1,1,10,4,5,1,10,8,10,8,9,8,5,5,6,5,2,7,7,6,6,6,6,9.42
58418,10,6,9,9,3,2,6,5,6,5,6,10,10,4,4,4,6,1,6,5,5,4,6,9,7,6,5,6,27.05
58464,10,6,1,5,10,10,4,9,5,6,5,6,5,8,10,7,2,7,5,6,5,5,5,10,9,4,6,6,19
58512,2,6,5,2,10,10,8,9,4,3,3,5,5,5,5,5,4,5,8,8,5,3,7,10,6,6,7,6,193.47
58559,10,5,10,10,2,7,2,7,9,6,7,7,1,6,4,7,3,8,6,5,5,5,5,5,7,4,6,6,12.99
58610,5,5,4,1,10,10,6,6,1,10,6,1,6,5,9,7,6,2,10,7,6,8,4,10,6,5,4,4,1
58655,10,6,6,9,6,7,5,7,5,6,10,7,1,9,9,4,5,4,2,4,6,7,5,4,7,4,6,6,2.23
58704,8,1,9,7,1,7,3,7,10,4,9,9,2,5,3,5,6,4,7,7,5,4,5,6,5,9,5,6,233.02
58752,10,5,10,10,1,5,3,6,7,6,10,8,3,7,9,9,2,9,4,5,6,7,5,8,6,4,6,6,45
58784,1,1,6,8,10,1,1,5,4,8,4,2,7,4,9,10,5,1,9,1,1,10,10,7,10,5,9,6,34.99
58827,3,1,2,10,1,5,10,4,5,4,10,9,4,8,3,5,4,7,5,10,8,4,2,7,7,4,5,6,950.4
58874,10,5,5,10,7,9,5,7,7,6,5,5,1,8,4,5,4,6,7,5,5,4,5,1,8,4,6,5,52.86
58914,9,1,8,7,3,10,2,8,3,8,10,10,6,6,8,1,9,6,1,4,6,7,5,1,6,5,6,6,158
58958,3,1,4,1,1,8,7,6,10,1,10,10,2,7,8,1,9,5,8,10,7,5,2,5,6,2,5,6,908.47
59006,1,10,10,10,1,5,2,10,4,2,4,10,10,7,6,3,9,4,5,5,7,10,5,8,5,5,5,5,34.12
59054,1,1,4,7,1,5,9,5,10,1,10,9,1,8,9,5,5,10,7,10,9,6,1,8,6,3,5,6,1301
59093,3,10,3,7,9,6,9,6,5,10,9,8,7,7,7,3,4,6,8,8,6,8,5,2,4,4,9,7,0.89
59152,10,5,10,7,1,3,3,5,9,4,5,9,8,4,8,6,5,5,5,5,6,8,5,9,6,9,5,6,13.92
59198,1,9,9,1,1,7,1,10,1,10,10,6,9,6,6,5,9,5,1,5,6,8,5,4,7,5,6,5,14.4
59240,1,10,10,3,9,4,10,1,10,10,8,1,1,1,10,3,4,3,3,10,2,3,5,5,5,5,4,1,10.78
59295,10,4,10,7,1,6,3,6,2,8,5,8,10,4,10,1,5,9,1,4,4,4,6,6,6,4,6,6,46.29
59348,4,9,9,6,2,2,5,7,6,3,1,1,1,9,10,8,5,7,4,4,7,8,5,7,4,7,5,5,17.24
59385,6,5,10,1,6,6,6,5,1,8,5,1,2,4,2,10,5,3,10,6,6,6,4,2,6,4,5,5,29.95
59427,1,9,10,1,6,1,10,4,5,7,10,7,2,6,4,7,2,4,5,4,4,2,6,8,2,6,1,3,24
59469,10,1,7,3,1,4,3,5,2,8,10,5,5,6,7,10,5,2,9,7,6,5,5,5,6,4,5,6,180
59514,9,1,6,6,4,10,3,6,3,8,5,8,10,5,5,1,3,10,3,5,5,5,4,1,8,5,6,6,176
59556,9,5,7,10,5,7,5,7,5,6,10,8,2,8,9,5,5,4,2,5,6,8,5,4,7,5,6,6,59.7
59602,10,3,10,8,1,6,1,7,4,9,3,4,5,5,10,2,5,10,1,3,5,7,6,6,6,5,6,6,22.9
59646,2,10,10,9,6,4,8,7,1,3,2,8,10,7,10,5,4,6,8,6,6,6,4,5,8,4,5,6,18.99
59689,4,9,10,5,7,4,9,5,3,5,10,9,9,3,6,8,3,7,7,7,4,3,5,5,5,6,6,5,25.58
59729,1,9,10,9,8,8,7,6,7,8,1,3,2,2,1,9,2,4,1,2,6,8,5,4,6,4,1,4,11.37
59781,3,10,4,10,6,3,3,1,1,3,3,10,10,9,7,4,6,5,6,8,1,10,6,7,3,4,7,6,2.24
59832,10,7,6,10,5,4,6,5,5,5,5,7,6,7,10,4,5,3,3,5,6,6,5,6,8,4,6,6,29
59889,10,2,5,4,1,2,6,4,2,8,3,6,8,5,5,1,7,8,3,5,4,3,5,7,7,10,5,6,173.99
59933,9,2,9,8,1,6,3,6,2,9,10,7,4,7,8,1,5,10,1,4,5,5,5,6,6,4,6,6,116
59988,10,3,7,7,2,5,3,6,3,9,1,1,1,7,10,3,4,10,2,3,3,1,6,3,6,3,6,6,78
60034,1,3,9,8,2,10,1,10,1,6,5,5,3,8,10,1,10,5,1,4,6,8,5,3,3,5,6,5,90
60076,9,3,5,9,5,7,6,5,7,4,1,9,10,5,6,4,5,2,6,7,5,3,4,3,7,7,5,6,222.35
60122,2,6,7,1,7,7,7,5,1,9,9,5,8,5,7,9,6,1,10,5,5,5,6,1,4,4,5,6,58.79
60163,1,8,4,6,10,10,6,10,1,3,4,4,6,9,10,6,4,9,10,7,6,6,5,10,8,5,5,5,144
60204,4,9,10,7,5,3,8,6,2,5,10,7,3,8,8,6,4,6,9,6,5,4,5,8,4,6,6,6,2.69
60246,1,10,3,1,1,1,1,10,5,4,8,10,2,10,5,10,5,7,3,5,6,4,7,8,5,8,5,5,1
60289,1,8,3,6,10,10,4,10,2,6,4,5,6,8,10,6,4,8,9,6,6,7,6,10,6,5,6,6,49.95
60334,1,1,7,1,1,5,10,5,10,1,1,6,1,5,4,3,5,8,4,10,8,4,10,6,10,1,5,6,1249.9
60385,1,3,10,10,7,5,6,6,4,3,4,7,6,5,8,2,8,2,10,8,5,4,7,6,6,7,5,6,134.16
60426,5,6,9,1,7,1,9,3,1,7,5,5,10,4,4,8,5,1,6,6,7,10,5,7,4,4,5,5,10
60468,2,10,10,10,7,8,7,8,1,8,7,7,8,9,8,7,4,7,10,7,4,1,5,3,6,5,6,6,12.66
60512,1,10,10,8,9,6,10,5,1,5,4,6,9,3,4,9,1,3,1,5,6,8,4,6,8,5,4,5,6.42
60557,1,3,10,10,1,10,10,4,9,3,1,9,10,1,1,3,5,6,10,6,6,9,5,4,5,5,6,5,469.08
60607,10,1,9,1,1,3,1,5,1,10,3,2,8,3,9,5,7,7,4,5,6,7,5,7,7,5,6,6,49.99
60650,10,3,10,9,1,6,3,7,9,5,8,9,2,5,1,6,5,6,8,5,5,4,5,7,6,7,5,6,71.38
60717,1,1,1,10,1,10,10,1,10,10,10,9,6,1,6,8,4,1,6,1,1,5,2,6,6,8,1,10,295
60757,1,8,5,10,9,4,3,4,1,10,10,10,10,1,9,7,10,6,7,4,7,3,3,6,3,5,4,5,31.35
60798,10,5,8,5,3,3,5,5,7,4,7,9,9,6,10,5,5,1,4,5,5,5,6,7,6,9,5,6,3.84
60849,10,6,7,8,3,2,5,5,5,6,10,8,2,8,7,7,4,6,6,5,5,4,6,8,6,6,5,6,4.59
60896,5,8,10,8,5,3,7,6,3,6,10,6,1,8,8,6,4,7,10,6,5,4,6,7,1,6,6,6,1.98
60946,10,5,9,7,3,6,3,7,7,6,10,7,2,7,10,8,3,6,4,5,5,5,6,4,6,6,5,6,16
60992,10,7,7,9,3,1,6,5,5,4,7,7,7,4,10,7,6,4,4,5,4,3,6,8,6,6,5,6,1.88
61040,1,6,10,5,1,7,7,6,10,4,1,5,2,1,1,4,5,5,4,6,5,7,4,7,8,8,6,5,137.7
61083,10,4,4,6,3,1,7,4,6,5,3,1,1,10,10,6,5,4,6,6,6,4,5,7,7,10,5,6,149
61135,1,1,10,2,10,1,6,5,1,4,6,2,7,1,7,10,9,1,7,5,4,2,10,6,9,3,6,5,13
61171,1,10,5,9,1,3,4,6,2,3,2,8,8,10,9,6,7,6,7,3,10,7,6,7,5,4,4,5,36.74
61220,1,10,8,1,4,4,5,1,10,2,1,7,3,4,3,5,4,4,5,4,10,1,5,4,9,4,3,3,7.83
61263,4,10,10,5,6,3,8,6,3,4,10,9,8,4,6,8,4,7,6,6,5,3,5,7,5,6,6,6,5.49
61307,9,6,7,10,6,5,7,5,1,9,9,8,5,8,4,9,2,5,4,6,4,1,6,5,6,3,5,6,161.26
61360,10,6,7,8,4,3,5,6,7,5,4,4,1,8,10,6,5,3,3,5,5,5,6,6,7,7,5,6,10.5
61403,10,4,10,10,3,10,3,7,10,5,6,10,1,4,1,2,7,3,8,5,4,3,6,4,7,3,6,6,28
61446,10,6,6,8,5,3,5,6,5,5,10,7,3,6,7,9,4,7,6,5,4,2,6,5,6,6,5,6,1.98
61498,2,6,10,10,3,10,4,8,4,6,8,9,4,3,1,3,8,6,7,7,6,9,5,7,7,7,6,6,92.08
61538,2,10,7,4,7,4,8,6,5,6,1,5,9,3,9,8,4,6,6,7,4,2,5,3,6,6,6,5,8.91
61581,3,5,10,1,3,3,6,6,2,4,7,6,1,5,1,2,4,10,1,3,3,1,6,7,4,7,5,6,37.91
61626,10,5,1,3,10,10,3,9,7,5,4,6,5,6,7,6,3,5,8,6,4,2,6,10,7,7,5,6,4
61674,10,6,5,6,5,1,7,4,5,5,4,8,10,6,9,6,4,2,7,6,4,1,6,6,6,8,5,6,57.87
61717,4,5,10,2,3,10,3,7,1,8,10,6,6,4,10,1,5,10,1,4,6,8,5,4,3,8,5,5,14.5
61758,10,8,5,10,6,1,8,4,4,6,5,9,10,7,8,4,4,3,4,5,6,6,5,7,9,4,6,6,1
61799,1,1,2,1,1,10,10,1,10,9,10,9,6,2,10,4,2,2,5,1,2,5,1,5,3,1,1,8,480
61854,10,6,8,10,3,4,5,6,7,5,4,5,1,7,10,6,5,4,3,5,5,3,6,6,6,3,6,6,49
61899,1,10,6,3,7,10,1,1,4,6,6,8,4,8,5,8,4,7,9,1,10,1,9,1,5,5,7,6,0.79
61944,1,4,10,10,10,10,6,7,5,6,5,5,2,5,6,4,5,7,10,8,4,2,6,1,7,4,6,5,119
61989,1,9,8,9,6,3,7,6,6,9,4,3,1,7,10,3,6,4,6,6,6,7,5,6,5,4,6,6,12.74
62036,10,3,8,2,1,5,1,5,4,8,1,2,8,3,10,10,4,3,8,6,7,9,5,4,8,5,6,6,29.99
