occurrences,pct,param1,param2,value1,value2,nrn
46,0.01618009145269082,1,1,1,1,2843
46,0.01618009145269082,1,1,1,1,2843
46,0.01618009145269082,1,1,1,1,2843
14,0.004924375659514597,1,1,8,1,2843
58,0.0204009848751319,1,3,1,10,2843
75,0.02638058389025677,1,3,1,1,2843
44,0.015476609215617306,1,3,1,6,2843
6,0.002110446711220542,1,3,8,2,2843
53,0.018642279282448118,1,1,1,1,2843
53,0.018642279282448118,1,1,1,1,2843
53,0.018642279282448118,1,1,1,1,2843
11,0.0038691523039043265,1,1,8,1,2843
55,0.019345761519521634,1,7,1,6,2843
38,0.013366162504396765,1,7,1,8,2843
38,0.013366162504396765,1,7,1,8,2843
16,0.005627857896588111,1,7,8,8,2843
37,0.013014421385860007,1,1,1,1,2843
37,0.013014421385860007,1,1,1,1,2843
37,0.013014421385860007,1,1,1,1,2843
20,0.007034822370735139,1,1,8,1,2843
7,0.0024621878297572987,1,1,1,1,2843
7,0.0024621878297572987,1,1,1,1,2843
7,0.0024621878297572987,1,1,1,1,2843
8,0.0028139289482940555,1,1,8,1,2843
33,0.01160745691171298,1,5,1,1,2843
52,0.018290538163911362,1,5,1,3,2843
33,0.01160745691171298,1,5,1,1,2843
21,0.007386563489271896,1,5,8,1,2843
17,0.005979599015124868,1,7,1,10,2843
69,0.02427013717903623,1,7,1,6,2843
17,0.005979599015124868,1,7,1,10,2843
10,0.0035174111853675696,1,7,8,5,2843
23,0.00809004572634541,1,6,1,7,2843
91,0.03200844178684488,1,6,1,6,2843
91,0.03200844178684488,1,6,1,6,2843
9,0.0031656700668308124,1,6,8,10,2843
6,0.002110446711220542,1,8,1,10,2843
18,0.006331340133661625,1,8,1,8,2843
6,0.002110446711220542,1,8,1,10,2843
7,0.0024621878297572987,1,8,8,10,2843
38,0.013366162504396765,1,5,1,2,2843
44,0.015476609215617306,1,5,1,6,2843
59,0.02075272599366866,1,5,1,10,2843
8,0.0028139289482940555,1,5,8,9,2843
117,0.04115371086880056,1,4,1,6,2843
153,0.05381639113612381,1,4,1,5,2843
9,0.0031656700668308124,1,4,1,8,2843
1,0.00035174111853675694,1,4,8,10,2843
93,0.0327119240239184,1,7,1,5,2843
85,0.02989799507562434,1,7,1,7,2843
85,0.02989799507562434,1,7,1,7,2843
21,0.007386563489271896,1,7,8,1,2843
72,0.0253253605346465,1,6,1,4,2843
42,0.014773126978543792,1,6,1,8,2843
72,0.0253253605346465,1,6,1,4,2843
10,0.0035174111853675696,1,6,8,8,2843
58,0.0204009848751319,1,6,1,4,2843
109,0.03833978192050651,1,6,1,5,2843
36,0.01266268026732325,1,6,1,7,2843
19,0.006683081252198382,1,6,8,6,2843
110,0.03869152303904327,1,7,1,6,2843
11,0.0038691523039043265,1,7,1,8,2843
110,0.03869152303904327,1,7,1,6,2843
2,0.0007034822370735139,1,7,8,8,2843
26,0.009145269081955681,1,5,1,7,2843
26,0.009145269081955681,1,5,1,7,2843
26,0.009145269081955681,1,5,1,7,2843
81,0.028491030601477313,1,5,8,6,2843
0,0.0,1,0,1,111.7,2843
0,0.0,1,0,1,6.27,2843
0,0.0,1,0,1,316.06,2843
0,0.0,1,0,8,723.21,2843
59,0.02075272599366866,1,10,1,10,2843
23,0.00809004572634541,1,10,1,8,2843
59,0.02075272599366866,1,10,1,10,2843
59,0.02075272599366866,1,10,1,10,2843
86,0.030249736194161096,1,1,1,1,2843
86,0.030249736194161096,1,1,1,1,2843
86,0.030249736194161096,1,1,1,1,2843
86,0.030249736194161096,1,1,1,1,2843
28,0.009848751319029195,1,1,1,1,2843
28,0.009848751319029195,1,1,1,1,2843
28,0.009848751319029195,1,1,1,1,2843
28,0.009848751319029195,1,1,1,1,2843
42,0.014773126978543792,1,10,1,10,2843
42,0.014773126978543792,1,10,1,10,2843
42,0.014773126978543792,1,10,1,10,2843
42,0.014773126978543792,1,10,1,10,2843
46,0.01618009145269082,1,1,1,1,2843
46,0.01618009145269082,1,1,1,1,2843
46,0.01618009145269082,1,1,1,1,2843
46,0.01618009145269082,1,1,1,1,2843
48,0.016883573689764335,1,3,1,10,2843
44,0.015476609215617306,1,3,1,1,2843
58,0.0204009848751319,1,3,1,6,2843
22,0.007738304607808653,1,3,1,2,2843
30,0.010552233556102708,1,1,1,1,2843
30,0.010552233556102708,1,1,1,1,2843
30,0.010552233556102708,1,1,1,1,2843
30,0.010552233556102708,1,1,1,1,2843
34,0.011959198030249736,1,7,1,6,2843
27,0.009497010200492437,1,7,1,8,2843
27,0.009497010200492437,1,7,1,8,2843
27,0.009497010200492437,1,7,1,8,2843
37,0.013014421385860007,1,1,1,1,2843
37,0.013014421385860007,1,1,1,1,2843
37,0.013014421385860007,1,1,1,1,2843
37,0.013014421385860007,1,1,1,1,2843
7,0.0024621878297572987,1,1,1,1,2843
7,0.0024621878297572987,1,1,1,1,2843
7,0.0024621878297572987,1,1,1,1,2843
7,0.0024621878297572987,1,1,1,1,2843
27,0.009497010200492437,1,5,1,1,2843
26,0.009145269081955681,1,5,1,3,2843
27,0.009497010200492437,1,5,1,1,2843
27,0.009497010200492437,1,5,1,1,2843
28,0.009848751319029195,1,7,1,10,2843
44,0.015476609215617306,1,7,1,6,2843
28,0.009848751319029195,1,7,1,10,2843
41,0.014421385860007034,1,7,1,5,2843
13,0.0045726345409778405,1,6,1,7,2843
62,0.021807949349278932,1,6,1,6,2843
62,0.021807949349278932,1,6,1,6,2843
27,0.009497010200492437,1,6,1,10,2843
19,0.006683081252198382,1,8,1,10,2843
12,0.004220893422441084,1,8,1,8,2843
19,0.006683081252198382,1,8,1,10,2843
19,0.006683081252198382,1,8,1,10,2843
12,0.004220893422441084,1,5,1,2,2843
40,0.014069644741470278,1,5,1,6,2843
50,0.017587055926837847,1,5,1,10,2843
29,0.01020049243756595,1,5,1,9,2843
107,0.037636299683432996,1,4,1,6,2843
88,0.03095321843123461,1,4,1,5,2843
8,0.0028139289482940555,1,4,1,8,2843
17,0.005979599015124868,1,4,1,10,2843
38,0.013366162504396765,1,7,1,5,2843
38,0.013366162504396765,1,7,1,7,2843
38,0.013366162504396765,1,7,1,7,2843
20,0.007034822370735139,1,7,1,1,2843
52,0.018290538163911362,1,6,1,4,2843
26,0.009145269081955681,1,6,1,8,2843
52,0.018290538163911362,1,6,1,4,2843
26,0.009145269081955681,1,6,1,8,2843
56,0.01969750263805839,1,6,1,4,2843
140,0.049243756595145974,1,6,1,5,2843
23,0.00809004572634541,1,6,1,7,2843
26,0.009145269081955681,1,6,1,6,2843
196,0.06894125923320436,1,7,1,6,2843
2,0.0007034822370735139,1,7,1,8,2843
196,0.06894125923320436,1,7,1,6,2843
2,0.0007034822370735139,1,7,1,8,2843
16,0.005627857896588111,1,5,1,7,2843
16,0.005627857896588111,1,5,1,7,2843
16,0.005627857896588111,1,5,1,7,2843
143,0.050298979950756245,1,5,1,6,2843
0,0.0,1,0,1,111.7,2843
0,0.0,1,0,1,6.27,2843
0,0.0,1,0,1,316.06,2843
0,0.0,1,0,1,723.21,2843
30,0.010552233556102708,10,1,10,1,2843
38,0.013366162504396765,10,1,8,1,2843
30,0.010552233556102708,10,1,10,1,2843
30,0.010552233556102708,10,1,10,1,2843
27,0.009497010200492437,10,1,10,1,2843
24,0.008441786844882167,10,1,8,1,2843
27,0.009497010200492437,10,1,10,1,2843
27,0.009497010200492437,10,1,10,1,2843
10,0.0035174111853675696,10,10,10,10,2843
40,0.014069644741470278,10,10,8,10,2843
10,0.0035174111853675696,10,10,10,10,2843
10,0.0035174111853675696,10,10,10,10,2843
3,0.001055223355610271,10,1,10,1,2843
14,0.004924375659514597,10,1,8,1,2843
3,0.001055223355610271,10,1,10,1,2843
3,0.001055223355610271,10,1,10,1,2843
20,0.007034822370735139,10,3,10,10,2843
33,0.01160745691171298,10,3,8,1,2843
30,0.010552233556102708,10,3,10,6,2843
10,0.0035174111853675696,10,3,10,2,2843
11,0.0038691523039043265,10,1,10,1,2843
21,0.007386563489271896,10,1,8,1,2843
11,0.0038691523039043265,10,1,10,1,2843
11,0.0038691523039043265,10,1,10,1,2843
19,0.006683081252198382,10,7,10,6,2843
19,0.006683081252198382,10,7,8,8,2843
15,0.005276116778051354,10,7,10,8,2843
15,0.005276116778051354,10,7,10,8,2843
17,0.005979599015124868,10,1,10,1,2843
45,0.015828350334154064,10,1,8,1,2843
17,0.005979599015124868,10,1,10,1,2843
17,0.005979599015124868,10,1,10,1,2843
5,0.0017587055926837848,10,1,10,1,2843
6,0.002110446711220542,10,1,8,1,2843
5,0.0017587055926837848,10,1,10,1,2843
5,0.0017587055926837848,10,1,10,1,2843
11,0.0038691523039043265,10,5,10,1,2843
15,0.005276116778051354,10,5,8,3,2843
11,0.0038691523039043265,10,5,10,1,2843
11,0.0038691523039043265,10,5,10,1,2843
20,0.007034822370735139,10,7,10,10,2843
25,0.008793527963418923,10,7,8,6,2843
20,0.007034822370735139,10,7,10,10,2843
25,0.008793527963418923,10,7,10,5,2843
13,0.0045726345409778405,10,6,10,7,2843
51,0.017938797045374603,10,6,8,6,2843
29,0.01020049243756595,10,6,10,6,2843
10,0.0035174111853675696,10,6,10,10,2843
5,0.0017587055926837848,10,8,10,10,2843
9,0.0031656700668308124,10,8,8,8,2843
5,0.0017587055926837848,10,8,10,10,2843
5,0.0017587055926837848,10,8,10,10,2843
15,0.005276116778051354,10,5,10,2,2843
28,0.009848751319029195,10,5,8,6,2843
12,0.004220893422441084,10,5,10,10,2843
6,0.002110446711220542,10,5,10,9,2843
57,0.020049243756595145,10,4,10,6,2843
76,0.02673232500879353,10,4,8,5,2843
1,0.00035174111853675694,10,4,10,8,2843
4,0.0014069644741470278,10,4,10,10,2843
12,0.004220893422441084,10,7,10,5,2843
21,0.007386563489271896,10,7,8,7,2843
14,0.004924375659514597,10,7,10,7,2843
12,0.004220893422441084,10,7,10,1,2843
22,0.007738304607808653,10,6,10,4,2843
21,0.007386563489271896,10,6,8,8,2843
22,0.007738304607808653,10,6,10,4,2843
20,0.007034822370735139,10,6,10,8,2843
28,0.009848751319029195,10,6,10,4,2843
48,0.016883573689764335,10,6,8,5,2843
30,0.010552233556102708,10,6,10,7,2843
28,0.009848751319029195,10,6,10,6,2843
65,0.0228631727048892,10,7,10,6,2843
3,0.001055223355610271,10,7,8,8,2843
65,0.0228631727048892,10,7,10,6,2843
5,0.0017587055926837848,10,7,10,8,2843
7,0.0024621878297572987,10,5,10,7,2843
4,0.0014069644741470278,10,5,8,7,2843
7,0.0024621878297572987,10,5,10,7,2843
58,0.0204009848751319,10,5,10,6,2843
0,0.0,10,0,10,111.7,2843
0,0.0,10,0,8,6.27,2843
0,0.0,10,0,10,316.06,2843
0,0.0,10,0,10,723.21,2843
12,0.004220893422441084,1,1,1,1,2843
12,0.004220893422441084,1,1,1,1,2843
12,0.004220893422441084,1,1,1,1,2843
12,0.004220893422441084,1,1,1,1,2843
74,0.026028842771720014,1,10,1,10,2843
74,0.026028842771720014,1,10,1,10,2843
74,0.026028842771720014,1,10,1,10,2843
74,0.026028842771720014,1,10,1,10,2843
65,0.0228631727048892,1,1,1,1,2843
65,0.0228631727048892,1,1,1,1,2843
65,0.0228631727048892,1,1,1,1,2843
65,0.0228631727048892,1,1,1,1,2843
78,0.02743580724586704,1,3,1,10,2843
48,0.016883573689764335,1,3,1,1,2843
54,0.018994020400984874,1,3,1,6,2843
24,0.008441786844882167,1,3,1,2,2843
24,0.008441786844882167,1,1,1,1,2843
24,0.008441786844882167,1,1,1,1,2843
24,0.008441786844882167,1,1,1,1,2843
24,0.008441786844882167,1,1,1,1,2843
62,0.021807949349278932,1,7,1,6,2843
29,0.01020049243756595,1,7,1,8,2843
29,0.01020049243756595,1,7,1,8,2843
29,0.01020049243756595,1,7,1,8,2843
71,0.024973619416109743,1,1,1,1,2843
71,0.024973619416109743,1,1,1,1,2843
71,0.024973619416109743,1,1,1,1,2843
71,0.024973619416109743,1,1,1,1,2843
17,0.005979599015124868,1,1,1,1,2843
17,0.005979599015124868,1,1,1,1,2843
17,0.005979599015124868,1,1,1,1,2843
17,0.005979599015124868,1,1,1,1,2843
56,0.01969750263805839,1,5,1,1,2843
29,0.01020049243756595,1,5,1,3,2843
56,0.01969750263805839,1,5,1,1,2843
56,0.01969750263805839,1,5,1,1,2843
71,0.024973619416109743,1,7,1,10,2843
55,0.019345761519521634,1,7,1,6,2843
71,0.024973619416109743,1,7,1,10,2843
43,0.015124868097080548,1,7,1,5,2843
36,0.01266268026732325,1,6,1,7,2843
84,0.029546253957087584,1,6,1,6,2843
84,0.029546253957087584,1,6,1,6,2843
17,0.005979599015124868,1,6,1,10,2843
10,0.0035174111853675696,1,8,1,10,2843
21,0.007386563489271896,1,8,1,8,2843
10,0.0035174111853675696,1,8,1,10,2843
10,0.0035174111853675696,1,8,1,10,2843
28,0.009848751319029195,1,5,1,2,2843
69,0.02427013717903623,1,5,1,6,2843
48,0.016883573689764335,1,5,1,10,2843
20,0.007034822370735139,1,5,1,9,2843
147,0.05170594442490327,1,4,1,6,2843
140,0.049243756595145974,1,4,1,5,2843
14,0.004924375659514597,1,4,1,8,2843
12,0.004220893422441084,1,4,1,10,2843
54,0.018994020400984874,1,7,1,5,2843
57,0.020049243756595145,1,7,1,7,2843
57,0.020049243756595145,1,7,1,7,2843
35,0.012310939148786493,1,7,1,1,2843
56,0.01969750263805839,1,6,1,4,2843
44,0.015476609215617306,1,6,1,8,2843
56,0.01969750263805839,1,6,1,4,2843
44,0.015476609215617306,1,6,1,8,2843
101,0.03552585297221245,1,6,1,4,2843
146,0.05135420330636652,1,6,1,5,2843
25,0.008793527963418923,1,6,1,7,2843
61,0.021456208230742173,1,6,1,6,2843
187,0.06577558916637355,1,7,1,6,2843
2,0.0007034822370735139,1,7,1,8,2843
187,0.06577558916637355,1,7,1,6,2843
2,0.0007034822370735139,1,7,1,8,2843
16,0.005627857896588111,1,5,1,7,2843
16,0.005627857896588111,1,5,1,7,2843
16,0.005627857896588111,1,5,1,7,2843
217,0.07632782272247626,1,5,1,6,2843
0,0.0,1,0,1,111.7,2843
0,0.0,1,0,1,6.27,2843
0,0.0,1,0,1,316.06,2843
0,0.0,1,0,1,723.21,2843
46,0.01618009145269082,1,10,1,10,2843
46,0.01618009145269082,1,10,1,10,2843
46,0.01618009145269082,1,10,1,10,2843
46,0.01618009145269082,1,10,1,10,2843
41,0.014421385860007034,1,1,1,1,2843
41,0.014421385860007034,1,1,1,1,2843
41,0.014421385860007034,1,1,1,1,2843
41,0.014421385860007034,1,1,1,1,2843
51,0.017938797045374603,1,3,1,10,2843
50,0.017587055926837847,1,3,1,1,2843
32,0.011255715793176222,1,3,1,6,2843
12,0.004220893422441084,1,3,1,2,2843
57,0.020049243756595145,1,1,1,1,2843
57,0.020049243756595145,1,1,1,1,2843
57,0.020049243756595145,1,1,1,1,2843
57,0.020049243756595145,1,1,1,1,2843
26,0.009145269081955681,1,7,1,6,2843
30,0.010552233556102708,1,7,1,8,2843
30,0.010552233556102708,1,7,1,8,2843
30,0.010552233556102708,1,7,1,8,2843
32,0.011255715793176222,1,1,1,1,2843
32,0.011255715793176222,1,1,1,1,2843
32,0.011255715793176222,1,1,1,1,2843
32,0.011255715793176222,1,1,1,1,2843
9,0.0031656700668308124,1,1,1,1,2843
9,0.0031656700668308124,1,1,1,1,2843
9,0.0031656700668308124,1,1,1,1,2843
9,0.0031656700668308124,1,1,1,1,2843
18,0.006331340133661625,1,5,1,1,2843
12,0.004220893422441084,1,5,1,3,2843
18,0.006331340133661625,1,5,1,1,2843
18,0.006331340133661625,1,5,1,1,2843
22,0.007738304607808653,1,7,1,10,2843
29,0.01020049243756595,1,7,1,6,2843
22,0.007738304607808653,1,7,1,10,2843
40,0.014069644741470278,1,7,1,5,2843
21,0.007386563489271896,1,6,1,7,2843
55,0.019345761519521634,1,6,1,6,2843
55,0.019345761519521634,1,6,1,6,2843
32,0.011255715793176222,1,6,1,10,2843
8,0.0028139289482940555,1,8,1,10,2843
13,0.0045726345409778405,1,8,1,8,2843
8,0.0028139289482940555,1,8,1,10,2843
8,0.0028139289482940555,1,8,1,10,2843
12,0.004220893422441084,1,5,1,2,2843
41,0.014421385860007034,1,5,1,6,2843
29,0.01020049243756595,1,5,1,10,2843
19,0.006683081252198382,1,5,1,9,2843
56,0.01969750263805839,1,4,1,6,2843
90,0.03165670066830813,1,4,1,5,2843
9,0.0031656700668308124,1,4,1,8,2843
12,0.004220893422441084,1,4,1,10,2843
37,0.013014421385860007,1,7,1,5,2843
42,0.014773126978543792,1,7,1,7,2843
42,0.014773126978543792,1,7,1,7,2843
26,0.009145269081955681,1,7,1,1,2843
35,0.012310939148786493,1,6,1,4,2843
32,0.011255715793176222,1,6,1,8,2843
35,0.012310939148786493,1,6,1,4,2843
32,0.011255715793176222,1,6,1,8,2843
40,0.014069644741470278,1,6,1,4,2843
59,0.02075272599366866,1,6,1,5,2843
18,0.006331340133661625,1,6,1,7,2843
37,0.013014421385860007,1,6,1,6,2843
120,0.042208934224410834,1,7,1,6,2843
2,0.0007034822370735139,1,7,1,8,2843
120,0.042208934224410834,1,7,1,6,2843
2,0.0007034822370735139,1,7,1,8,2843
11,0.0038691523039043265,1,5,1,7,2843
11,0.0038691523039043265,1,5,1,7,2843
11,0.0038691523039043265,1,5,1,7,2843
157,0.05522335561027084,1,5,1,6,2843
0,0.0,1,0,1,111.7,2843
0,0.0,1,0,1,6.27,2843
0,0.0,1,0,1,316.06,2843
0,0.0,1,0,1,723.21,2843
89,0.03130495954977137,10,1,10,1,2843
89,0.03130495954977137,10,1,10,1,2843
89,0.03130495954977137,10,1,10,1,2843
89,0.03130495954977137,10,1,10,1,2843
77,0.027084066127330286,10,3,10,10,2843
76,0.02673232500879353,10,3,10,1,2843
63,0.022159690467815688,10,3,10,6,2843
42,0.014773126978543792,10,3,10,2,2843
55,0.019345761519521634,10,1,10,1,2843
55,0.019345761519521634,10,1,10,1,2843
55,0.019345761519521634,10,1,10,1,2843
55,0.019345761519521634,10,1,10,1,2843
75,0.02638058389025677,10,7,10,6,2843
54,0.018994020400984874,10,7,10,8,2843
54,0.018994020400984874,10,7,10,8,2843
54,0.018994020400984874,10,7,10,8,2843
60,0.021104467112205417,10,1,10,1,2843
60,0.021104467112205417,10,1,10,1,2843
60,0.021104467112205417,10,1,10,1,2843
60,0.021104467112205417,10,1,10,1,2843
6,0.002110446711220542,10,1,10,1,2843
6,0.002110446711220542,10,1,10,1,2843
6,0.002110446711220542,10,1,10,1,2843
6,0.002110446711220542,10,1,10,1,2843
62,0.021807949349278932,10,5,10,1,2843
31,0.010903974674639466,10,5,10,3,2843
62,0.021807949349278932,10,5,10,1,2843
62,0.021807949349278932,10,5,10,1,2843
34,0.011959198030249736,10,7,10,10,2843
86,0.030249736194161096,10,7,10,6,2843
34,0.011959198030249736,10,7,10,10,2843
72,0.0253253605346465,10,7,10,5,2843
31,0.010903974674639466,10,6,10,7,2843
126,0.044319380935631376,10,6,10,6,2843
126,0.044319380935631376,10,6,10,6,2843
23,0.00809004572634541,10,6,10,10,2843
9,0.0031656700668308124,10,8,10,10,2843
18,0.006331340133661625,10,8,10,8,2843
9,0.0031656700668308124,10,8,10,10,2843
9,0.0031656700668308124,10,8,10,10,2843
43,0.015124868097080548,10,5,10,2,2843
71,0.024973619416109743,10,5,10,6,2843
37,0.013014421385860007,10,5,10,10,2843
26,0.009145269081955681,10,5,10,9,2843
184,0.06472036581076328,10,4,10,6,2843
191,0.06718255364052057,10,4,10,5,2843
7,0.0024621878297572987,10,4,10,8,2843
5,0.0017587055926837848,10,4,10,10,2843
74,0.026028842771720014,10,7,10,5,2843
55,0.019345761519521634,10,7,10,7,2843
55,0.019345761519521634,10,7,10,7,2843
36,0.01266268026732325,10,7,10,1,2843
77,0.027084066127330286,10,6,10,4,2843
39,0.01371790362293352,10,6,10,8,2843
77,0.027084066127330286,10,6,10,4,2843
39,0.01371790362293352,10,6,10,8,2843
87,0.030601477312697856,10,6,10,4,2843
87,0.030601477312697856,10,6,10,5,2843
43,0.015124868097080548,10,6,10,7,2843
124,0.043615898698557864,10,6,10,6,2843
188,0.0661273302849103,10,7,10,6,2843
5,0.0017587055926837848,10,7,10,8,2843
188,0.0661273302849103,10,7,10,6,2843
5,0.0017587055926837848,10,7,10,8,2843
6,0.002110446711220542,10,5,10,7,2843
6,0.002110446711220542,10,5,10,7,2843
6,0.002110446711220542,10,5,10,7,2843
281,0.0988392543088287,10,5,10,6,2843
0,0.0,10,0,10,111.7,2843
0,0.0,10,0,10,6.27,2843
0,0.0,10,0,10,316.06,2843
0,0.0,10,0,10,723.21,2843
150,0.05276116778051354,1,3,1,10,2843
71,0.024973619416109743,1,3,1,1,2843
20,0.007034822370735139,1,3,1,6,2843
14,0.004924375659514597,1,3,1,2,2843
20,0.007034822370735139,1,1,1,1,2843
20,0.007034822370735139,1,1,1,1,2843
20,0.007034822370735139,1,1,1,1,2843
20,0.007034822370735139,1,1,1,1,2843
38,0.013366162504396765,1,7,1,6,2843
24,0.008441786844882167,1,7,1,8,2843
24,0.008441786844882167,1,7,1,8,2843
24,0.008441786844882167,1,7,1,8,2843
25,0.008793527963418923,1,1,1,1,2843
25,0.008793527963418923,1,1,1,1,2843
25,0.008793527963418923,1,1,1,1,2843
25,0.008793527963418923,1,1,1,1,2843
8,0.0028139289482940555,1,1,1,1,2843
8,0.0028139289482940555,1,1,1,1,2843
8,0.0028139289482940555,1,1,1,1,2843
8,0.0028139289482940555,1,1,1,1,2843
27,0.009497010200492437,1,5,1,1,2843
25,0.008793527963418923,1,5,1,3,2843
27,0.009497010200492437,1,5,1,1,2843
27,0.009497010200492437,1,5,1,1,2843
34,0.011959198030249736,1,7,1,10,2843
42,0.014773126978543792,1,7,1,6,2843
34,0.011959198030249736,1,7,1,10,2843
51,0.017938797045374603,1,7,1,5,2843
29,0.01020049243756595,1,6,1,7,2843
78,0.02743580724586704,1,6,1,6,2843
78,0.02743580724586704,1,6,1,6,2843
13,0.0045726345409778405,1,6,1,10,2843
8,0.0028139289482940555,1,8,1,10,2843
11,0.0038691523039043265,1,8,1,8,2843
8,0.0028139289482940555,1,8,1,10,2843
8,0.0028139289482940555,1,8,1,10,2843
35,0.012310939148786493,1,5,1,2,2843
48,0.016883573689764335,1,5,1,6,2843
23,0.00809004572634541,1,5,1,10,2843
19,0.006683081252198382,1,5,1,9,2843
112,0.03939500527611678,1,4,1,6,2843
116,0.0408019697502638,1,4,1,5,2843
1,0.00035174111853675694,1,4,1,8,2843
5,0.0017587055926837848,1,4,1,10,2843
58,0.0204009848751319,1,7,1,5,2843
57,0.020049243756595145,1,7,1,7,2843
57,0.020049243756595145,1,7,1,7,2843
29,0.01020049243756595,1,7,1,1,2843
54,0.018994020400984874,1,6,1,4,2843
25,0.008793527963418923,1,6,1,8,2843
54,0.018994020400984874,1,6,1,4,2843
25,0.008793527963418923,1,6,1,8,2843
53,0.018642279282448118,1,6,1,4,2843
85,0.02989799507562434,1,6,1,5,2843
30,0.010552233556102708,1,6,1,7,2843
67,0.023566654941962716,1,6,1,6,2843
124,0.043615898698557864,1,7,1,6,2843
4,0.0014069644741470278,1,7,1,8,2843
124,0.043615898698557864,1,7,1,6,2843
4,0.0014069644741470278,1,7,1,8,2843
8,0.0028139289482940555,1,5,1,7,2843
8,0.0028139289482940555,1,5,1,7,2843
8,0.0028139289482940555,1,5,1,7,2843
169,0.05944424903271192,1,5,1,6,2843
0,0.0,1,0,1,111.7,2843
0,0.0,1,0,1,6.27,2843
0,0.0,1,0,1,316.06,2843
0,0.0,1,0,1,723.21,2843
40,0.014069644741470278,3,1,10,1,2843
31,0.010903974674639466,3,1,1,1,2843
39,0.01371790362293352,3,1,6,1,2843
18,0.006331340133661625,3,1,2,1,2843
58,0.0204009848751319,3,7,10,6,2843
30,0.010552233556102708,3,7,1,8,2843
45,0.015828350334154064,3,7,6,8,2843
12,0.004220893422441084,3,7,2,8,2843
47,0.016531832571227575,3,1,10,1,2843
46,0.01618009145269082,3,1,1,1,2843
38,0.013366162504396765,3,1,6,1,2843
26,0.009145269081955681,3,1,2,1,2843
17,0.005979599015124868,3,1,10,1,2843
18,0.006331340133661625,3,1,1,1,2843
9,0.0031656700668308124,3,1,6,1,2843
9,0.0031656700668308124,3,1,2,1,2843
41,0.014421385860007034,3,5,10,1,2843
36,0.01266268026732325,3,5,1,3,2843
29,0.01020049243756595,3,5,6,1,2843
16,0.005627857896588111,3,5,2,1,2843
36,0.01266268026732325,3,7,10,10,2843
67,0.023566654941962716,3,7,1,6,2843
30,0.010552233556102708,3,7,6,10,2843
21,0.007386563489271896,3,7,2,5,2843
34,0.011959198030249736,3,6,10,7,2843
78,0.02743580724586704,3,6,1,6,2843
74,0.026028842771720014,3,6,6,6,2843
9,0.0031656700668308124,3,6,2,10,2843
8,0.0028139289482940555,3,8,10,10,2843
12,0.004220893422441084,3,8,1,8,2843
9,0.0031656700668308124,3,8,6,10,2843
6,0.002110446711220542,3,8,2,10,2843
40,0.014069644741470278,3,5,10,2,2843
57,0.020049243756595145,3,5,1,6,2843
24,0.008441786844882167,3,5,6,10,2843
11,0.0038691523039043265,3,5,2,9,2843
141,0.049595497713682726,3,4,10,6,2843
171,0.06014773126978544,3,4,1,5,2843
4,0.0014069644741470278,3,4,6,8,2843
4,0.0014069644741470278,3,4,2,10,2843
62,0.021807949349278932,3,7,10,5,2843
69,0.02427013717903623,3,7,1,7,2843
42,0.014773126978543792,3,7,6,7,2843
15,0.005276116778051354,3,7,2,1,2843
59,0.02075272599366866,3,6,10,4,2843
42,0.014773126978543792,3,6,1,8,2843
50,0.017587055926837847,3,6,6,4,2843
16,0.005627857896588111,3,6,2,8,2843
83,0.02919451283855083,3,6,10,4,2843
90,0.03165670066830813,3,6,1,5,2843
24,0.008441786844882167,3,6,6,7,2843
39,0.01371790362293352,3,6,2,6,2843
167,0.05874076679563841,3,7,10,6,2843
6,0.002110446711220542,3,7,1,8,2843
151,0.0531129088990503,3,7,6,6,2843
1,0.00035174111853675694,3,7,2,8,2843
9,0.0031656700668308124,3,5,10,7,2843
16,0.005627857896588111,3,5,1,7,2843
13,0.0045726345409778405,3,5,6,7,2843
86,0.030249736194161096,3,5,2,6,2843
0,0.0,3,0,10,111.7,2843
0,0.0,3,0,1,6.27,2843
0,0.0,3,0,6,316.06,2843
0,0.0,3,0,2,723.21,2843
31,0.010903974674639466,1,7,1,6,2843
14,0.004924375659514597,1,7,1,8,2843
14,0.004924375659514597,1,7,1,8,2843
14,0.004924375659514597,1,7,1,8,2843
28,0.009848751319029195,1,1,1,1,2843
28,0.009848751319029195,1,1,1,1,2843
28,0.009848751319029195,1,1,1,1,2843
28,0.009848751319029195,1,1,1,1,2843
14,0.004924375659514597,1,1,1,1,2843
14,0.004924375659514597,1,1,1,1,2843
14,0.004924375659514597,1,1,1,1,2843
14,0.004924375659514597,1,1,1,1,2843
23,0.00809004572634541,1,5,1,1,2843
16,0.005627857896588111,1,5,1,3,2843
23,0.00809004572634541,1,5,1,1,2843
23,0.00809004572634541,1,5,1,1,2843
22,0.007738304607808653,1,7,1,10,2843
45,0.015828350334154064,1,7,1,6,2843
22,0.007738304607808653,1,7,1,10,2843
49,0.01723531480830109,1,7,1,5,2843
28,0.009848751319029195,1,6,1,7,2843
77,0.027084066127330286,1,6,1,6,2843
77,0.027084066127330286,1,6,1,6,2843
18,0.006331340133661625,1,6,1,10,2843
4,0.0014069644741470278,1,8,1,10,2843
5,0.0017587055926837848,1,8,1,8,2843
4,0.0014069644741470278,1,8,1,10,2843
4,0.0014069644741470278,1,8,1,10,2843
30,0.010552233556102708,1,5,1,2,2843
36,0.01266268026732325,1,5,1,6,2843
