occurrences,pct,param1,param2,value1,value2,nrn
59,0.01037636299683433,10,8,10,10,5686
130,0.0228631727048892,10,8,10,7,5686
2,0.00035174111853675694,10,8,5,10,5686
26,0.0045726345409778405,10,8,10,8,5686
111,0.01952163207879001,10,5,10,10,5686
114,0.020049243756595145,10,5,10,2,5686
89,0.015652479774885684,10,5,10,5,5686
97,0.01705944424903271,10,5,10,6,5686
97,0.01705944424903271,10,5,10,6,5686
111,0.01952163207879001,10,5,10,10,5686
114,0.020049243756595145,10,5,10,2,5686
69,0.012135068589518115,10,5,5,9,5686
110,0.019345761519521634,10,5,10,7,5686
16,0.0028139289482940555,10,4,10,10,5686
346,0.06085121350685895,10,4,10,6,5686
386,0.06788603587759409,10,4,10,5,5686
386,0.06788603587759409,10,4,10,5,5686
3,0.0005276116778051355,10,4,10,1,5686
17,0.002989799507562434,10,4,10,8,5686
386,0.06788603587759409,10,4,10,5,5686
0,0.0,10,4,5,10,5686
386,0.06788603587759409,10,4,10,5,5686
68,0.011959198030249736,10,7,10,1,5686
148,0.026028842771720014,10,7,10,5,5686
200,0.035174111853675694,10,7,10,6,5686
167,0.029370383397819205,10,7,10,7,5686
167,0.029370383397819205,10,7,10,7,5686
167,0.029370383397819205,10,7,10,7,5686
63,0.011079845233907844,10,7,10,3,5686
65,0.0114315863524446,10,7,5,1,5686
124,0.021807949349278932,10,7,10,4,5686
277,0.04871614491734084,10,6,10,5,5686
227,0.039922616953921915,10,6,10,4,5686
156,0.02743580724586704,10,6,10,6,5686
52,0.009145269081955681,10,6,10,8,5686
156,0.02743580724586704,10,6,10,6,5686
227,0.039922616953921915,10,6,10,4,5686
91,0.01600422089342244,10,6,10,7,5686
70,0.012310939148786493,10,6,5,8,5686
91,0.01600422089342244,10,6,10,7,5686
78,0.01371790362293352,10,6,10,8,5686
227,0.039922616953921915,10,6,10,4,5686
50,0.008793527963418923,10,6,10,3,5686
174,0.030601477312697856,10,6,10,5,5686
227,0.039922616953921915,10,6,10,4,5686
119,0.020928596552937037,10,6,10,7,5686
341,0.05997186071051706,10,6,10,6,5686
128,0.022511431586352444,10,6,5,6,5686
227,0.039922616953921915,10,6,10,4,5686
24,0.004220893422441084,10,7,10,10,5686
334,0.05874076679563841,10,7,10,6,5686
214,0.037636299683432996,10,7,10,7,5686
43,0.007562434048540274,10,7,10,8,5686
44,0.007738304607808653,10,7,10,3,5686
334,0.05874076679563841,10,7,10,6,5686
15,0.002638058389025677,10,7,10,9,5686
8,0.0014069644741470278,10,7,5,8,5686
43,0.007562434048540274,10,7,10,8,5686
18,0.0031656700668308124,10,5,10,1,5686
103,0.018114667604642982,10,5,10,7,5686
234,0.04115371086880056,10,5,10,5,5686
103,0.018114667604642982,10,5,10,7,5686
103,0.018114667604642982,10,5,10,7,5686
103,0.018114667604642982,10,5,10,7,5686
103,0.018114667604642982,10,5,10,7,5686
257,0.045198733731973265,10,5,5,6,5686
553,0.0972564192754133,10,5,10,6,5686
59,0.01037636299683433,10,0,10,1,5686
0,0.0,10,0,10,111.7,5686
59,0.01037636299683433,10,0,10,1,5686
1,0.00017587055926837847,10,0,10,6.27,5686
0,0.0,10,0,10,254.76,5686
0,0.0,10,0,10,316.06,5686
5,0.0008793527963418924,10,0,10,0,5686
0,0.0,10,0,5,723.21,5686
0,0.0,10,0,10,51.37,5686
196,0.03447062961660218,1,10,1,10,5686
196,0.03447062961660218,1,10,1,10,5686
196,0.03447062961660218,1,10,1,10,5686
196,0.03447062961660218,1,10,1,10,5686
196,0.03447062961660218,1,10,1,10,5686
196,0.03447062961660218,1,10,1,10,5686
196,0.03447062961660218,1,10,1,10,5686
196,0.03447062961660218,1,10,1,10,5686
196,0.03447062961660218,1,10,1,10,5686
121,0.021280337671473797,1,3,1,1,5686
121,0.021280337671473797,1,3,1,1,5686
57,0.010024621878297573,1,3,1,4,5686
121,0.021280337671473797,1,3,1,1,5686
121,0.021280337671473797,1,3,1,1,5686
121,0.021280337671473797,1,3,1,1,5686
134,0.023566654941962716,1,3,1,8,5686
121,0.021280337671473797,1,3,1,1,5686
57,0.010024621878297573,1,3,1,4,5686
374,0.06577558916637355,1,1,1,1,5686
374,0.06577558916637355,1,1,1,1,5686
374,0.06577558916637355,1,1,1,1,5686
374,0.06577558916637355,1,1,1,1,5686
374,0.06577558916637355,1,1,1,1,5686
374,0.06577558916637355,1,1,1,1,5686
177,0.03112908899050299,1,1,1,3,5686
26,0.0045726345409778405,1,1,1,8,5686
374,0.06577558916637355,1,1,1,1,5686
115,0.020225114315863525,1,1,1,1,5686
115,0.020225114315863525,1,1,1,1,5686
115,0.020225114315863525,1,1,1,1,5686
115,0.020225114315863525,1,1,1,1,5686
115,0.020225114315863525,1,1,1,1,5686
115,0.020225114315863525,1,1,1,1,5686
115,0.020225114315863525,1,1,1,1,5686
115,0.020225114315863525,1,1,1,1,5686
115,0.020225114315863525,1,1,1,1,5686
98,0.01723531480830109,1,10,1,8,5686
130,0.0228631727048892,1,10,1,10,5686
76,0.013366162504396765,1,10,1,3,5686
98,0.01723531480830109,1,10,1,8,5686
130,0.0228631727048892,1,10,1,10,5686
130,0.0228631727048892,1,10,1,10,5686
80,0.014069644741470278,1,10,1,9,5686
130,0.0228631727048892,1,10,1,10,5686
77,0.013542033063665143,1,10,1,7,5686
157,0.02761167780513542,1,1,1,1,5686
157,0.02761167780513542,1,1,1,1,5686
157,0.02761167780513542,1,1,1,1,5686
157,0.02761167780513542,1,1,1,1,5686
157,0.02761167780513542,1,1,1,1,5686
157,0.02761167780513542,1,1,1,1,5686
157,0.02761167780513542,1,1,1,1,5686
157,0.02761167780513542,1,1,1,1,5686
157,0.02761167780513542,1,1,1,1,5686
151,0.02655645444952515,1,1,1,1,5686
151,0.02655645444952515,1,1,1,1,5686
151,0.02655645444952515,1,1,1,1,5686
151,0.02655645444952515,1,1,1,1,5686
151,0.02655645444952515,1,1,1,1,5686
151,0.02655645444952515,1,1,1,1,5686
151,0.02655645444952515,1,1,1,1,5686
151,0.02655645444952515,1,1,1,1,5686
151,0.02655645444952515,1,1,1,1,5686
159,0.027963418923672177,1,10,1,10,5686
159,0.027963418923672177,1,10,1,10,5686
159,0.027963418923672177,1,10,1,10,5686
159,0.027963418923672177,1,10,1,10,5686
159,0.027963418923672177,1,10,1,10,5686
159,0.027963418923672177,1,10,1,10,5686
159,0.027963418923672177,1,10,1,10,5686
159,0.027963418923672177,1,10,1,10,5686
159,0.027963418923672177,1,10,1,10,5686
115,0.020225114315863525,1,1,1,1,5686
115,0.020225114315863525,1,1,1,1,5686
115,0.020225114315863525,1,1,1,1,5686
115,0.020225114315863525,1,1,1,1,5686
115,0.020225114315863525,1,1,1,1,5686
115,0.020225114315863525,1,1,1,1,5686
115,0.020225114315863525,1,1,1,1,5686
115,0.020225114315863525,1,1,1,1,5686
115,0.020225114315863525,1,1,1,1,5686
84,0.014773126978543792,1,3,1,8,5686
194,0.03411888849806542,1,3,1,10,5686
183,0.03218431234611326,1,3,1,1,5686
183,0.03218431234611326,1,3,1,1,5686
106,0.018642279282448118,1,3,1,7,5686
155,0.027259936686598662,1,3,1,6,5686
84,0.014773126978543792,1,3,1,8,5686
70,0.012310939148786493,1,3,1,2,5686
109,0.019169890960253254,1,3,1,3,5686
185,0.032536053464650015,1,1,1,1,5686
185,0.032536053464650015,1,1,1,1,5686
185,0.032536053464650015,1,1,1,1,5686
185,0.032536053464650015,1,1,1,1,5686
185,0.032536053464650015,1,1,1,1,5686
185,0.032536053464650015,1,1,1,1,5686
185,0.032536053464650015,1,1,1,1,5686
185,0.032536053464650015,1,1,1,1,5686
185,0.032536053464650015,1,1,1,1,5686
171,0.03007386563489272,1,7,1,4,5686
196,0.03447062961660218,1,7,1,6,5686
164,0.02884277172001407,1,7,1,5,5686
84,0.014773126978543792,1,7,1,8,5686
114,0.020049243756595145,1,7,1,10,5686
84,0.014773126978543792,1,7,1,8,5686
140,0.024621878297572987,1,7,1,1,5686
84,0.014773126978543792,1,7,1,8,5686
196,0.03447062961660218,1,7,1,6,5686
156,0.02743580724586704,1,1,1,1,5686
156,0.02743580724586704,1,1,1,1,5686
156,0.02743580724586704,1,1,1,1,5686
156,0.02743580724586704,1,1,1,1,5686
156,0.02743580724586704,1,1,1,1,5686
156,0.02743580724586704,1,1,1,1,5686
156,0.02743580724586704,1,1,1,1,5686
156,0.02743580724586704,1,1,1,1,5686
156,0.02743580724586704,1,1,1,1,5686
34,0.005979599015124868,1,1,1,1,5686
34,0.005979599015124868,1,1,1,1,5686
34,0.005979599015124868,1,1,1,1,5686
34,0.005979599015124868,1,1,1,1,5686
34,0.005979599015124868,1,1,1,1,5686
34,0.005979599015124868,1,1,1,1,5686
34,0.005979599015124868,1,1,1,1,5686
34,0.005979599015124868,1,1,1,1,5686
34,0.005979599015124868,1,1,1,1,5686
146,0.02567710165318326,1,5,1,1,5686
146,0.02567710165318326,1,5,1,1,5686
105,0.01846640872317974,1,5,1,2,5686
109,0.019169890960253254,1,5,1,3,5686
146,0.02567710165318326,1,5,1,1,5686
146,0.02567710165318326,1,5,1,1,5686
105,0.01846640872317974,1,5,1,2,5686
146,0.02567710165318326,1,5,1,1,5686
156,0.02743580724586704,1,5,1,6,5686
148,0.026028842771720014,1,7,1,8,5686
80,0.014069644741470278,1,7,1,10,5686
151,0.02655645444952515,1,7,1,4,5686
288,0.050650721069293,1,7,1,6,5686
80,0.014069644741470278,1,7,1,10,5686
80,0.014069644741470278,1,7,1,10,5686
89,0.015652479774885684,1,7,1,3,5686
190,0.03341540626099191,1,7,1,5,5686
151,0.02655645444952515,1,7,1,4,5686
19,0.003341540626099191,1,6,1,9,5686
63,0.011079845233907844,1,6,1,7,5686
63,0.011079845233907844,1,6,1,7,5686
230,0.04045022863172705,1,6,1,6,5686
42,0.007386563489271896,1,6,1,3,5686
230,0.04045022863172705,1,6,1,6,5686
63,0.011079845233907844,1,6,1,7,5686
86,0.015124868097080548,1,6,1,10,5686
63,0.011079845233907844,1,6,1,7,5686
40,0.007034822370735139,1,8,1,1,5686
43,0.007562434048540274,1,8,1,10,5686
43,0.007562434048540274,1,8,1,10,5686
57,0.010024621878297573,1,8,1,8,5686
43,0.007562434048540274,1,8,1,10,5686
43,0.007562434048540274,1,8,1,10,5686
222,0.03904326415758002,1,8,1,7,5686
43,0.007562434048540274,1,8,1,10,5686
57,0.010024621878297573,1,8,1,8,5686
167,0.029370383397819205,1,5,1,10,5686
131,0.02303904326415758,1,5,1,2,5686
120,0.021104467112205417,1,5,1,5,5686
141,0.024797748856841363,1,5,1,6,5686
141,0.024797748856841363,1,5,1,6,5686
167,0.029370383397819205,1,5,1,10,5686
131,0.02303904326415758,1,5,1,2,5686
139,0.024446007738304607,1,5,1,9,5686
147,0.025852972212451635,1,5,1,7,5686
26,0.0045726345409778405,1,4,1,10,5686
398,0.06999648258881463,1,4,1,6,5686
411,0.07228279985930355,1,4,1,5,5686
411,0.07228279985930355,1,4,1,5,5686
35,0.006155469574393247,1,4,1,1,5686
25,0.004396763981709462,1,4,1,8,5686
411,0.07228279985930355,1,4,1,5,5686
26,0.0045726345409778405,1,4,1,10,5686
411,0.07228279985930355,1,4,1,5,5686
113,0.019873373197326766,1,7,1,1,5686
163,0.028666901160745693,1,7,1,5,5686
230,0.04045022863172705,1,7,1,6,5686
105,0.01846640872317974,1,7,1,7,5686
105,0.01846640872317974,1,7,1,7,5686
105,0.01846640872317974,1,7,1,7,5686
67,0.011783327470981358,1,7,1,3,5686
113,0.019873373197326766,1,7,1,1,5686
184,0.03236018290538164,1,7,1,4,5686
237,0.0416813225466057,1,6,1,5,5686
262,0.04607808652831516,1,6,1,4,5686
208,0.036581076327822724,1,6,1,6,5686
93,0.0163559620119592,1,6,1,8,5686
208,0.036581076327822724,1,6,1,6,5686
262,0.04607808652831516,1,6,1,4,5686
276,0.04854027435807246,1,6,1,7,5686
93,0.0163559620119592,1,6,1,8,5686
276,0.04854027435807246,1,6,1,7,5686
111,0.01952163207879001,1,6,1,8,5686
237,0.0416813225466057,1,6,1,4,5686
88,0.015476609215617306,1,6,1,3,5686
317,0.05575096728807598,1,6,1,5,5686
237,0.0416813225466057,1,6,1,4,5686
129,0.022687302145620824,1,6,1,7,5686
350,0.061554695743932464,1,6,1,6,5686
350,0.061554695743932464,1,6,1,6,5686
237,0.0416813225466057,1,6,1,4,5686
29,0.005100246218782975,1,7,1,10,5686
250,0.04396763981709462,1,7,1,6,5686
91,0.01600422089342244,1,7,1,7,5686
16,0.0028139289482940555,1,7,1,8,5686
26,0.0045726345409778405,1,7,1,3,5686
250,0.04396763981709462,1,7,1,6,5686
10,0.0017587055926837848,1,7,1,9,5686
16,0.0028139289482940555,1,7,1,8,5686
16,0.0028139289482940555,1,7,1,8,5686
20,0.0035174111853675696,1,5,1,1,5686
69,0.012135068589518115,1,5,1,7,5686
883,0.1552937038339782,1,5,1,5,5686
69,0.012135068589518115,1,5,1,7,5686
69,0.012135068589518115,1,5,1,7,5686
69,0.012135068589518115,1,5,1,7,5686
69,0.012135068589518115,1,5,1,7,5686
262,0.04607808652831516,1,5,1,6,5686
262,0.04607808652831516,1,5,1,6,5686
97,0.01705944424903271,1,0,1,1,5686
0,0.0,1,0,1,111.7,5686
97,0.01705944424903271,1,0,1,1,5686
0,0.0,1,0,1,6.27,5686
0,0.0,1,0,1,254.76,5686
0,0.0,1,0,1,316.06,5686
2,0.00035174111853675694,1,0,1,0,5686
0,0.0,1,0,1,723.21,5686
0,0.0,1,0,1,51.37,5686
145,0.02550123109391488,10,3,10,1,5686
145,0.02550123109391488,10,3,10,1,5686
134,0.023566654941962716,10,3,10,4,5686
145,0.02550123109391488,10,3,10,1,5686
145,0.02550123109391488,10,3,10,1,5686
145,0.02550123109391488,10,3,10,1,5686
88,0.015476609215617306,10,3,10,8,5686
145,0.02550123109391488,10,3,10,1,5686
134,0.023566654941962716,10,3,10,4,5686
117,0.02057685543440028,10,1,10,1,5686
117,0.02057685543440028,10,1,10,1,5686
117,0.02057685543440028,10,1,10,1,5686
117,0.02057685543440028,10,1,10,1,5686
117,0.02057685543440028,10,1,10,1,5686
117,0.02057685543440028,10,1,10,1,5686
83,0.014597256419275414,10,1,10,3,5686
84,0.014773126978543792,10,1,10,8,5686
117,0.02057685543440028,10,1,10,1,5686
98,0.01723531480830109,10,1,10,1,5686
98,0.01723531480830109,10,1,10,1,5686
98,0.01723531480830109,10,1,10,1,5686
98,0.01723531480830109,10,1,10,1,5686
98,0.01723531480830109,10,1,10,1,5686
98,0.01723531480830109,10,1,10,1,5686
98,0.01723531480830109,10,1,10,1,5686
98,0.01723531480830109,10,1,10,1,5686
98,0.01723531480830109,10,1,10,1,5686
85,0.01494899753781217,10,10,10,8,5686
66,0.01160745691171298,10,10,10,10,5686
36,0.006331340133661625,10,10,10,3,5686
85,0.01494899753781217,10,10,10,8,5686
66,0.01160745691171298,10,10,10,10,5686
66,0.01160745691171298,10,10,10,10,5686
47,0.008265916285613788,10,10,10,9,5686
66,0.01160745691171298,10,10,10,10,5686
180,0.03165670066830813,10,10,10,7,5686
184,0.03236018290538164,10,1,10,1,5686
184,0.03236018290538164,10,1,10,1,5686
184,0.03236018290538164,10,1,10,1,5686
184,0.03236018290538164,10,1,10,1,5686
184,0.03236018290538164,10,1,10,1,5686
184,0.03236018290538164,10,1,10,1,5686
184,0.03236018290538164,10,1,10,1,5686
184,0.03236018290538164,10,1,10,1,5686
184,0.03236018290538164,10,1,10,1,5686
46,0.00809004572634541,10,1,10,1,5686
46,0.00809004572634541,10,1,10,1,5686
46,0.00809004572634541,10,1,10,1,5686
46,0.00809004572634541,10,1,10,1,5686
46,0.00809004572634541,10,1,10,1,5686
46,0.00809004572634541,10,1,10,1,5686
46,0.00809004572634541,10,1,10,1,5686
46,0.00809004572634541,10,1,10,1,5686
46,0.00809004572634541,10,1,10,1,5686
187,0.032887794583186775,10,10,10,10,5686
187,0.032887794583186775,10,10,10,10,5686
187,0.032887794583186775,10,10,10,10,5686
187,0.032887794583186775,10,10,10,10,5686
187,0.032887794583186775,10,10,10,10,5686
187,0.032887794583186775,10,10,10,10,5686
187,0.032887794583186775,10,10,10,10,5686
187,0.032887794583186775,10,10,10,10,5686
187,0.032887794583186775,10,10,10,10,5686
128,0.022511431586352444,10,1,10,1,5686
128,0.022511431586352444,10,1,10,1,5686
128,0.022511431586352444,10,1,10,1,5686
128,0.022511431586352444,10,1,10,1,5686
128,0.022511431586352444,10,1,10,1,5686
128,0.022511431586352444,10,1,10,1,5686
128,0.022511431586352444,10,1,10,1,5686
128,0.022511431586352444,10,1,10,1,5686
128,0.022511431586352444,10,1,10,1,5686
88,0.015476609215617306,10,3,10,8,5686
168,0.029546253957087584,10,3,10,10,5686
194,0.03411888849806542,10,3,10,1,5686
194,0.03411888849806542,10,3,10,1,5686
91,0.01600422089342244,10,3,10,7,5686
104,0.018290538163911362,10,3,10,6,5686
88,0.015476609215617306,10,3,10,8,5686
78,0.01371790362293352,10,3,10,2,5686
93,0.0163559620119592,10,3,10,3,5686
124,0.021807949349278932,10,1,10,1,5686
124,0.021807949349278932,10,1,10,1,5686
124,0.021807949349278932,10,1,10,1,5686
124,0.021807949349278932,10,1,10,1,5686
124,0.021807949349278932,10,1,10,1,5686
124,0.021807949349278932,10,1,10,1,5686
124,0.021807949349278932,10,1,10,1,5686
124,0.021807949349278932,10,1,10,1,5686
124,0.021807949349278932,10,1,10,1,5686
89,0.015652479774885684,10,7,10,4,5686
91,0.01600422089342244,10,7,10,6,5686
78,0.01371790362293352,10,7,10,5,5686
77,0.013542033063665143,10,7,10,8,5686
184,0.03236018290538164,10,7,10,10,5686
77,0.013542033063665143,10,7,10,8,5686
266,0.04678156876538867,10,7,10,1,5686
77,0.013542033063665143,10,7,10,8,5686
91,0.01600422089342244,10,7,10,6,5686
113,0.019873373197326766,10,1,10,1,5686
113,0.019873373197326766,10,1,10,1,5686
113,0.019873373197326766,10,1,10,1,5686
113,0.019873373197326766,10,1,10,1,5686
113,0.019873373197326766,10,1,10,1,5686
113,0.019873373197326766,10,1,10,1,5686
113,0.019873373197326766,10,1,10,1,5686
113,0.019873373197326766,10,1,10,1,5686
113,0.019873373197326766,10,1,10,1,5686
77,0.013542033063665143,10,1,10,1,5686
77,0.013542033063665143,10,1,10,1,5686
77,0.013542033063665143,10,1,10,1,5686
77,0.013542033063665143,10,1,10,1,5686
77,0.013542033063665143,10,1,10,1,5686
77,0.013542033063665143,10,1,10,1,5686
77,0.013542033063665143,10,1,10,1,5686
77,0.013542033063665143,10,1,10,1,5686
77,0.013542033063665143,10,1,10,1,5686
79,0.013893774182201899,10,5,10,1,5686
79,0.013893774182201899,10,5,10,1,5686
88,0.015476609215617306,10,5,10,2,5686
122,0.021456208230742173,10,5,10,3,5686
79,0.013893774182201899,10,5,10,1,5686
79,0.013893774182201899,10,5,10,1,5686
88,0.015476609215617306,10,5,10,2,5686
79,0.013893774182201899,10,5,10,1,5686
145,0.02550123109391488,10,5,10,6,5686
74,0.013014421385860007,10,7,10,8,5686
171,0.03007386563489272,10,7,10,10,5686
126,0.022159690467815688,10,7,10,4,5686
99,0.01741118536756947,10,7,10,6,5686
171,0.03007386563489272,10,7,10,10,5686
171,0.03007386563489272,10,7,10,10,5686
115,0.020225114315863525,10,7,10,3,5686
111,0.01952163207879001,10,7,10,5,5686
126,0.022159690467815688,10,7,10,4,5686
16,0.0028139289482940555,10,6,10,9,5686
80,0.014069644741470278,10,6,10,7,5686
80,0.014069644741470278,10,6,10,7,5686
236,0.04150545198733732,10,6,10,6,5686
24,0.004220893422441084,10,6,10,3,5686
236,0.04150545198733732,10,6,10,6,5686
80,0.014069644741470278,10,6,10,7,5686
46,0.00809004572634541,10,6,10,10,5686
80,0.014069644741470278,10,6,10,7,5686
26,0.0045726345409778405,10,8,10,1,5686
41,0.007210692930003517,10,8,10,10,5686
41,0.007210692930003517,10,8,10,10,5686
23,0.004045022863172705,10,8,10,8,5686
41,0.007210692930003517,10,8,10,10,5686
41,0.007210692930003517,10,8,10,10,5686
140,0.024621878297572987,10,8,10,7,5686
41,0.007210692930003517,10,8,10,10,5686
23,0.004045022863172705,10,8,10,8,5686
67,0.011783327470981358,10,5,10,10,5686
35,0.006155469574393247,10,5,10,2,5686
158,0.027787548364403798,10,5,10,5,5686
197,0.03464650017587056,10,5,10,6,5686
197,0.03464650017587056,10,5,10,6,5686
67,0.011783327470981358,10,5,10,10,5686
35,0.006155469574393247,10,5,10,2,5686
102,0.017938797045374603,10,5,10,9,5686
196,0.03447062961660218,10,5,10,7,5686
28,0.004924375659514597,10,4,10,10,5686
298,0.05240942666197679,10,4,10,6,5686
486,0.08547309180443194,10,4,10,5,5686
486,0.08547309180443194,10,4,10,5,5686
29,0.005100246218782975,10,4,10,1,5686
22,0.0038691523039043265,10,4,10,8,5686
486,0.08547309180443194,10,4,10,5,5686
28,0.004924375659514597,10,4,10,10,5686
486,0.08547309180443194,10,4,10,5,5686
76,0.013366162504396765,10,7,10,1,5686
146,0.02567710165318326,10,7,10,5,5686
265,0.046605698206120295,10,7,10,6,5686
202,0.03552585297221245,10,7,10,7,5686
202,0.03552585297221245,10,7,10,7,5686
202,0.03552585297221245,10,7,10,7,5686
49,0.008617657404150545,10,7,10,3,5686
76,0.013366162504396765,10,7,10,1,5686
140,0.024621878297572987,10,7,10,4,5686
158,0.027787548364403798,10,6,10,5,5686
132,0.02321491382342596,10,6,10,4,5686
157,0.02761167780513542,10,6,10,6,5686
208,0.036581076327822724,10,6,10,8,5686
157,0.02761167780513542,10,6,10,6,5686
132,0.02321491382342596,10,6,10,4,5686
259,0.045550474850510024,10,6,10,7,5686
208,0.036581076327822724,10,6,10,8,5686
259,0.045550474850510024,10,6,10,7,5686
36,0.006331340133661625,10,6,10,8,5686
410,0.07210692930003518,10,6,10,4,5686
110,0.019345761519521634,10,6,10,3,5686
213,0.03746042912416461,10,6,10,5,5686
410,0.07210692930003518,10,6,10,4,5686
88,0.015476609215617306,10,6,10,7,5686
188,0.03306366514245515,10,6,10,6,5686
188,0.03306366514245515,10,6,10,6,5686
410,0.07210692930003518,10,6,10,4,5686
8,0.0014069644741470278,10,7,10,10,5686
569,0.10007034822370735,10,7,10,6,5686
78,0.01371790362293352,10,7,10,7,5686
22,0.0038691523039043265,10,7,10,8,5686
18,0.0031656700668308124,10,7,10,3,5686
569,0.10007034822370735,10,7,10,6,5686
5,0.0008793527963418924,10,7,10,9,5686
22,0.0038691523039043265,10,7,10,8,5686
22,0.0038691523039043265,10,7,10,8,5686
18,0.0031656700668308124,10,5,10,1,5686
38,0.006683081252198382,10,5,10,7,5686
360,0.06331340133661625,10,5,10,5,5686
38,0.006683081252198382,10,5,10,7,5686
38,0.006683081252198382,10,5,10,7,5686
38,0.006683081252198382,10,5,10,7,5686
38,0.006683081252198382,10,5,10,7,5686
617,0.10851213506858952,10,5,10,6,5686
617,0.10851213506858952,10,5,10,6,5686
91,0.01600422089342244,10,0,10,1,5686
0,0.0,10,0,10,111.7,5686
91,0.01600422089342244,10,0,10,1,5686
0,0.0,10,0,10,6.27,5686
0,0.0,10,0,10,254.76,5686
0,0.0,10,0,10,316.06,5686
16,0.0028139289482940555,10,0,10,0,5686
0,0.0,10,0,10,723.21,5686
0,0.0,10,0,10,51.37,5686
52,0.009145269081955681,3,1,1,1,5686
52,0.009145269081955681,3,1,1,1,5686
79,0.013893774182201899,3,1,4,1,5686
52,0.009145269081955681,3,1,1,1,5686
52,0.009145269081955681,3,1,1,1,5686
52,0.009145269081955681,3,1,1,1,5686
58,0.01020049243756595,3,1,8,3,5686
65,0.0114315863524446,3,1,1,8,5686
79,0.013893774182201899,3,1,4,1,5686
334,0.05874076679563841,3,1,1,1,5686
334,0.05874076679563841,3,1,1,1,5686
23,0.004045022863172705,3,1,4,1,5686
334,0.05874076679563841,3,1,1,1,5686
334,0.05874076679563841,3,1,1,1,5686
334,0.05874076679563841,3,1,1,1,5686
11,0.0019345761519521632,3,1,8,1,5686
334,0.05874076679563841,3,1,1,1,5686
23,0.004045022863172705,3,1,4,1,5686
55,0.009672880759760817,3,10,1,8,5686
98,0.01723531480830109,3,10,1,10,5686
11,0.0019345761519521632,3,10,4,3,5686
55,0.009672880759760817,3,10,1,8,5686
98,0.01723531480830109,3,10,1,10,5686
98,0.01723531480830109,3,10,1,10,5686
8,0.0014069644741470278,3,10,8,9,5686
98,0.01723531480830109,3,10,1,10,5686
63,0.011079845233907844,3,10,4,7,5686
228,0.04009848751319029,3,1,1,1,5686
228,0.04009848751319029,3,1,1,1,5686
63,0.011079845233907844,3,1,4,1,5686
228,0.04009848751319029,3,1,1,1,5686
228,0.04009848751319029,3,1,1,1,5686
228,0.04009848751319029,3,1,1,1,5686
44,0.007738304607808653,3,1,8,1,5686
228,0.04009848751319029,3,1,1,1,5686
63,0.011079845233907844,3,1,4,1,5686
121,0.021280337671473797,3,1,1,1,5686
121,0.021280337671473797,3,1,1,1,5686
40,0.007034822370735139,3,1,4,1,5686
121,0.021280337671473797,3,1,1,1,5686
121,0.021280337671473797,3,1,1,1,5686
121,0.021280337671473797,3,1,1,1,5686
34,0.005979599015124868,3,1,8,1,5686
121,0.021280337671473797,3,1,1,1,5686
40,0.007034822370735139,3,1,4,1,5686
157,0.02761167780513542,3,10,1,10,5686
157,0.02761167780513542,3,10,1,10,5686
103,0.018114667604642982,3,10,4,10,5686
157,0.02761167780513542,3,10,1,10,5686
157,0.02761167780513542,3,10,1,10,5686
157,0.02761167780513542,3,10,1,10,5686
62,0.010903974674639466,3,10,8,10,5686
157,0.02761167780513542,3,10,1,10,5686
103,0.018114667604642982,3,10,4,10,5686
116,0.0204009848751319,3,1,1,1,5686
116,0.0204009848751319,3,1,1,1,5686
58,0.01020049243756595,3,1,4,1,5686
116,0.0204009848751319,3,1,1,1,5686
116,0.0204009848751319,3,1,1,1,5686
116,0.0204009848751319,3,1,1,1,5686
41,0.007210692930003517,3,1,8,1,5686
116,0.0204009848751319,3,1,1,1,5686
58,0.01020049243756595,3,1,4,1,5686
57,0.010024621878297573,3,3,1,8,5686
168,0.029546253957087584,3,3,1,10,5686
85,0.01494899753781217,3,3,4,1,5686
169,0.02972212451635596,3,3,1,1,5686
78,0.01371790362293352,3,3,1,7,5686
94,0.016531832571227575,3,3,1,6,5686
30,0.005276116778051354,3,3,8,8,5686
59,0.01037636299683433,3,3,1,2,5686
40,0.007034822370735139,3,3,4,3,5686
98,0.01723531480830109,3,1,1,1,5686
98,0.01723531480830109,3,1,1,1,5686
24,0.004220893422441084,3,1,4,1,5686
98,0.01723531480830109,3,1,1,1,5686
98,0.01723531480830109,3,1,1,1,5686
98,0.01723531480830109,3,1,1,1,5686
46,0.00809004572634541,3,1,8,1,5686
98,0.01723531480830109,3,1,1,1,5686
24,0.004220893422441084,3,1,4,1,5686
73,0.01283855082659163,3,7,1,4,5686
101,0.017762926486106227,3,7,1,6,5686
51,0.008969398522687301,3,7,4,5,5686
86,0.015124868097080548,3,7,1,8,5686
107,0.018818149841716498,3,7,1,10,5686
86,0.015124868097080548,3,7,1,8,5686
69,0.012135068589518115,3,7,8,1,5686
86,0.015124868097080548,3,7,1,8,5686
71,0.012486809708054871,3,7,4,6,5686
145,0.02550123109391488,3,1,1,1,5686
145,0.02550123109391488,3,1,1,1,5686
55,0.009672880759760817,3,1,4,1,5686
145,0.02550123109391488,3,1,1,1,5686
145,0.02550123109391488,3,1,1,1,5686
145,0.02550123109391488,3,1,1,1,5686
35,0.006155469574393247,3,1,8,1,5686
145,0.02550123109391488,3,1,1,1,5686
55,0.009672880759760817,3,1,4,1,5686
13,0.0022863172704889203,3,1,1,1,5686
13,0.0022863172704889203,3,1,1,1,5686
